Pecha ID, Title, Volume, Author, Source ID, Creation Date, Legacy ID
[IACCD822B](https://github.com/Openpecha-Data/IACCD822B),གནའ་བོའི་ཞང་བོད་ཚིག་མཛོད།,,,bdr:W1KG12273,2020-03-31T09:36:26Z,P010752
[IA3052CF3](https://github.com/Openpecha-Data/IA3052CF3),དབུ་མའི་དོགས་གཅོད་རྟེན་འབྱུང་སྙིང་པོ།,,,bdr:W1KG15974,2020-03-31T09:44:33Z,P010753
[I928451B2](https://github.com/Openpecha-Data/I928451B2),དཔལ་ལྡན་ཤངས་པ་བཀའ་བརྒྱུད་ཀྱི་འདོན་ཆ་ཉེར་མཁོ།,,,bdr:W1KG3724,2020-03-31T15:39:31Z,P010754
[IDA16219A](https://github.com/Openpecha-Data/IDA16219A),འདས་ལོག་མ་ཚུལ་ཁྲིམས་དབང་མོའི་རྣམ་ཐར།,,,bdr:W3CN5318,2020-03-31T15:46:47Z,P010755
[IB0C3CFF9](https://github.com/Openpecha-Data/IB0C3CFF9),གང་བློ་མའི་འགྲེལ་པ་ཡེ་ཤེས་སྣང་བ་རྒྱས་པའི་སྒྲོན་མེ།,,,bdr:W8LS20150,2020-03-31T15:47:33Z,P010756
[I07A09EEC](https://github.com/Openpecha-Data/I07A09EEC),གསང་བ་སྙིང་པོའི་དཀའ་གནད་རྡོ་རྗེའི་མདུད་བཀྲལ་བའི་མེ་ལོང,,,bdr:W29673,2020-03-31T15:51:12Z,P010757
[IB15BC473](https://github.com/Openpecha-Data/IB15BC473),རྡོ་རྗེ་འཇིགས་བྱེད་དཔའ་བོ་གཅིག་པའི་སྦྱིན་སྲེག་དང་གསོལ་འདེབས་བྱིན་རླབས་མྱུར་འཇུག,,,bdr:W8LS17047,2020-03-31T15:52:29Z,P010758
[IFDB477BB](https://github.com/Openpecha-Data/IFDB477BB),གྲུབ་མཐའ་ཤེལ་གྱི་མེ་ལོང,,,bdr:W2124,2020-03-31T16:14:28Z,P010759
[IFDBF938F](https://github.com/Openpecha-Data/IFDBF938F),རྩིས་རིག,,,bdr:W30023,2020-03-31T16:32:00Z,P010760
[I91192FFE](https://github.com/Openpecha-Data/I91192FFE),གསུང་འབུམ། བློ་བཟང་འཇམ་དབྱངས་སྨོན་ལམ།,,,bdr:W1KG15817,2020-03-31T17:02:06Z,P010761
[I8C43C8BD](https://github.com/Openpecha-Data/I8C43C8BD),སུམ་རྟགས་ཀྱི་རྩ་འགྲེལ་ལ་དཔྱད་པའི་གཏམ་བརྡ་སྤྲོད་པའི་གྲུབ་མཐའི་གླེང་བརྗོད་ཆེན་མོ་འཛམ་གླིང་རྒྱན་གཅིག,,,bdr:W1KG15962,2020-03-31T17:09:18Z,P010762
[IECB9690E](https://github.com/Openpecha-Data/IECB9690E),བོན་གྱི་ལོ་རྒྱུས་ཡིག་ཆ་ཕྱོགས་སྒྲིག,,,bdr:W1KG16555,2020-03-31T17:29:00Z,P010763
[IDCC26DFE](https://github.com/Openpecha-Data/IDCC26DFE),འཁོར་ལོ་དང་ཇོ་དར་གྱི་ཕན་ཡོན།,,,bdr:W1KG11869,2020-03-31T17:30:35Z,P010764
[I17995E70](https://github.com/Openpecha-Data/I17995E70),འཇམ་དཔལ་དགེ་འདུན་རྒྱ་མཚོའི་རྣམ་ཐར།,,,bdr:W3CN8390,2020-03-31T17:34:33Z,P010765
[IB70E4D76](https://github.com/Openpecha-Data/IB70E4D76),ལྕེ་བཙུན་སྙིང་ཐིག་གི་ཆོས་སྐོར།,,,bdr:W27867,2020-03-31T17:54:03Z,P010766
[I733A3394](https://github.com/Openpecha-Data/I733A3394),ཧོར་ཆོས་རྗེ་སྐུ་འཕྲེང་གོང་མ་རྣམས་ཀྱི་རྣམ་ཐར་མདོར་བསྡུས་འཛམ་བུའི་གསེར་གྱི་སྙེ་མ,,,bdr:W22125,2020-03-31T17:56:57Z,P010767
[I00CFC78C](https://github.com/Openpecha-Data/I00CFC78C),རྔ་བ་རྫོང་གི་ས་ཆའི་མིང་བཏུས།,,,bdr:W1PD90126,2020-03-31T18:12:40Z,P010768
[I4AC47874](https://github.com/Openpecha-Data/I4AC47874),བོད་བརྒྱུད་ནང་བསྟན་སྔ་འགྱུར་བཀའ་གཏེར་དཀྱིལ་འཁོར་དཔེ་རིས།,,,bdr:W1KG16785,2020-03-31T18:18:22Z,P010769
[I74A4FD8A](https://github.com/Openpecha-Data/I74A4FD8A),གསུང་འབུམ། འཇིགས་མེད་འཕྲིན་ལས་རྒྱ་མཚོ།,,,bdr:W8LS17463,2020-03-31T20:35:12Z,P010770
[IEA2A2812](https://github.com/Openpecha-Data/IEA2A2812),བོད་ཀྱི་རིག་གནས་ལོ་རྒྱུས་དཔྱད་གཞིའི་རྒྱུ་ཆ་བདམས་བསྒྲིགས་༔ ༢༤་,,,bdr:W00KG01522,2020-03-31T20:52:32Z,P010771
[I7A2B6A06](https://github.com/Openpecha-Data/I7A2B6A06),སེམས་གཏམ་རྩོམ་སྒྲིག་པ།,,,bdr:W1KG25527,2020-03-31T20:57:32Z,P010772
[I11A11B8A](https://github.com/Openpecha-Data/I11A11B8A),དུས་རབས་ཉེར་གཅིག་པའི་གངས་ཅན་པ་རྣམས་ལ་ཕུལ་བའི་སྙིང་གཏམ།,,,bdr:W25144,2020-03-31T20:59:55Z,P010773
[I0DF4DADA](https://github.com/Openpecha-Data/I0DF4DADA),ཞལ་འདོན་ཕྱོགས་བསྒྲིགས།,,,bdr:W1KG16928,2020-03-31T21:05:05Z,P010774
[I080811F6](https://github.com/Openpecha-Data/I080811F6),དབང་བསྐུར་བྱིན་རླབས་སོགས་ཀྱི་རབ་དབྱེ་ཉུང་བསྡུས་བློ་དམན་ཉམས་དགའ,,,bdr:W00KG01639,2020-03-31T21:05:48Z,P010775
[I7A89A8B8](https://github.com/Openpecha-Data/I7A89A8B8),རྡོ་རྗེ་འཛིན་པ་ཆེན་པོ་བསོད་ནམས་འོད་ཟེར་གྱི་རྣམ་ཐར་སྙན་ཚིག་འདོད་འཇོའི་འཁྲི་ཤིང་,,,bdr:W1KG4193,2020-03-31T21:11:07Z,P010776
[IAAC8A199](https://github.com/Openpecha-Data/IAAC8A199),ཨུརྒ་བཀའ་འགྱུར་གྱི་དཀར་ཆག,,,bdr:W1KG15036,2020-03-31T21:20:37Z,P010777
[I363C3898](https://github.com/Openpecha-Data/I363C3898),ཡོན་ཏན་རིན་པོ་ཆེའི་མཛོད་ཀྱི་འབྲུ་འགྲེལ།,,,bdr:W8LS16572,2020-03-31T21:31:40Z,P010778
[IE948B9FF](https://github.com/Openpecha-Data/IE948B9FF),སྲིད་པའི་གླུ་ཆུང་ཁྲོམ་པ་དགྱེས་པའི་དགའ་སྟོན།,,,bdr:W8LS20537,2020-03-31T21:38:08Z,P010779
[I722D1507](https://github.com/Openpecha-Data/I722D1507),ཡིད་བཞིན་རིན་པོ་ཆེའི་མཛོད་རྩ་འགྲེལ།,,,bdr:W3CN4963,2020-03-31T22:12:19Z,P010780
[I91AAA02F](https://github.com/Openpecha-Data/I91AAA02F),ནང་ཆེན་སྐྱབས་མགོན་ཨ་ལྡེའུ་རིན་པོ་ཆེ་གྲུབ་རིགས་ཁྱུ་མཚོག་གི་རྣམ་ཐར།,,,bdr:W3CN5174,2020-03-31T22:17:24Z,P010781
[IB9DA7110](https://github.com/Openpecha-Data/IB9DA7110),རྗེ་བཙུན་འཕགས་མ་སྒྲོལ་མའི་རྒྱུད་ཀྱི་བྱུང་བ་དང་བསྟོད་འགྲེལ་འགའ་ཕྱོགས་གཅིག་ཏུ་བསྒྲིགས་པ།,,,bdr:W3CN5063,2020-03-31T22:19:44Z,P010782
[I0DB8F16B](https://github.com/Openpecha-Data/I0DB8F16B),འཕང་ཐང་དཀར་ཆག་ལ་དཔྱད་པ།,,,bdr:W1KG25803,2020-03-31T22:24:59Z,P010783
[I8375A3A5](https://github.com/Openpecha-Data/I8375A3A5),ངན་སོང་སྦྱོང་རྒྱུད་།,,,bdr:W1CZ1147,2020-03-31T22:27:48Z,P010784
[IC44CB44A](https://github.com/Openpecha-Data/IC44CB44A),ཕར་ཕྱིན་སྤྱི་མཐའ་བཟུང་འབྲེལ།,,,bdr:W1KG8579,2020-03-31T22:45:07Z,P010785
[IC3FA93AC](https://github.com/Openpecha-Data/IC3FA93AC),ཤེར་ཕྱིན་འབུམ་ཊཱིཀ,,,bdr:W1KG11807,2020-03-31T23:15:16Z,P010786
[IEF55C7D5](https://github.com/Openpecha-Data/IEF55C7D5),ཐོན་རྫས་ཀྱི་སྤུས་ཀའི་སྐོར་གྱི་ཀྲུང་ཧྭ་མི་དམངས་སྤྱི་མཐུན་རྒྱལ་ཁབ་ཀྱི་བཅའ་ཁྲིམས།,,,bdr:W8LS18883,2020-03-31T23:16:28Z,P010787
[IC38D9B4D](https://github.com/Openpecha-Data/IC38D9B4D),མི་མིན་དངུལ་རྫོང,,,bdr:W1KG1791,2020-03-31T23:35:50Z,P010788
[I9E6B901F](https://github.com/Openpecha-Data/I9E6B901F),སོག་པོའི་སྐད་ཡིག་གི་བརྡ་སྤྲོད་པ།,,,bdr:W00KG03892,2020-03-31T23:50:10Z,P010789
[I98C8C549](https://github.com/Openpecha-Data/I98C8C549),ཡ་མཚན་སྤྲུལ་པའི་གླེགས་བམ,,,bdr:W6458,2020-03-31T23:53:49Z,P010790
[ID6794866](https://github.com/Openpecha-Data/ID6794866),རྟ་ནག་རྣམ་འགྲེལ། ལེའུ་དང་པོ།,,,bdr:W8LS17934,2020-04-01T00:29:02Z,P010791
[IAE4BAE43](https://github.com/Openpecha-Data/IAE4BAE43),དྷི་ཚ་དགོན་པའི་གདན་རབས,,,bdr:W19830,2020-04-01T00:32:44Z,P010792
[I0B959DB7](https://github.com/Openpecha-Data/I0B959DB7),མདོ་སྡེ་བསྐལ་པ་བཟང་པོ།,,,bdr:W3CN4035,2020-04-01T00:54:45Z,P010793
[I258BACCA](https://github.com/Openpecha-Data/I258BACCA),རྗེ་བཙུན་ཤེས་རབ་རྒྱ་མཚོ་འཇམ་དཔལ་དགྱེས་པའི་བློ་གྲོས་ཀྱི་གསུང་རྩོམ།,,,bdr:W1AC278,2020-04-01T01:44:16Z,P010794
[I502B2CB6](https://github.com/Openpecha-Data/I502B2CB6),རྫོགས་པ་ཆེན་པོ་མུ་ཏིག་ཕྲེང་རྒྱུད་གསལ་བྱེད,,,bdr:W1CZ2327,2020-04-01T01:56:00Z,P010795
[I9926222D](https://github.com/Openpecha-Data/I9926222D),པཎ་ཆེན་སྐུ་ཕྲེང་ལྔ་པ་བློ་བཟང་ཡེ་ཤེས་ཀྱི་རྣམ་ཐར། ,,,bdr:W2PD17395,2020-04-01T02:21:02Z,P010796
[IE584CBE6](https://github.com/Openpecha-Data/IE584CBE6),རྡོ་རྗེ་ཕག་མོའི་ཟབ་ཁྲིད། ༼དབུ་ཅན་བྲིས་མ།༽,,,bdr:W1KG10778,2020-04-01T02:32:12Z,P010797
[ID96DD194](https://github.com/Openpecha-Data/ID96DD194),གསོ་རིག་གསུང་རྩོམ་ཕྱོགས་བསྒྲིགས།,,,bdr:W1KG16591,2020-04-01T02:48:18Z,P010798
[IA09AB90E](https://github.com/Openpecha-Data/IA09AB90E),འདུལ་བ་མདོའི་དགོངས་པ་གསལ་བར་བྱེད་པ།,,,bdr:W741,2020-04-01T03:09:43Z,P010799
[I00CB1E41](https://github.com/Openpecha-Data/I00CB1E41),སྟག་འབུམ་རྒྱལ་གྱི་སྒྲུང་གཏམ་ལ་དཔྱད་པ།,,,bdr:W1KG25503,2020-04-01T03:17:11Z,P010800
[IF623CFCC](https://github.com/Openpecha-Data/IF623CFCC),ཤེར་ཕྱིན་བརྒྱད་སྟོང་པའི་བཤད་པ་མངོན་རྟོགས་རྒྱན་གྱི་སྣང་བ།,,,bdr:W3CN4869,2020-04-01T03:35:32Z,P010801
[IF2FE2E4D](https://github.com/Openpecha-Data/IF2FE2E4D),དྲིན་ལན་བསབ་པའི་མདོ།,,,bdr:W3CN8173,2020-04-01T03:43:18Z,P010802
[I8E9898FE](https://github.com/Openpecha-Data/I8E9898FE),དཔལ་ཀྱེ་རྡོ་རྗེའི་རྒྱུད་ཀྱི་བཤད་པ་བཀའི་བརྒྱ་པ་རིན་པོ་ཆེ་ལ་གསོལ་བ་འདེབས་པ,,,bdr:W29902,2020-04-01T04:08:14Z,P010803
[I99F642E9](https://github.com/Openpecha-Data/I99F642E9),ཁེད,,,bdr:W2DB25437,2020-04-01T04:11:07Z,P010804
[6b7cc9304415483c859e19e890139dd4](https://github.com/Openpecha-Data/6b7cc9304415483c859e19e890139dd4),test,,,test,2021-04-08T07:12:49Z
[dbbad24dd5244915ad979169156daaa8](https://github.com/Openpecha-Data/dbbad24dd5244915ad979169156daaa8),test,,,test,2021-04-08T07:14:44Z
[b81190ea93bf4a979974c5e7f67a510f](https://github.com/Openpecha-Data/b81190ea93bf4a979974c5e7f67a510f),test,,,test,2021-04-08T07:15:59Z
[1a51dd08b1224840a8e3d540dea7284d](https://github.com/Openpecha-Data/1a51dd08b1224840a8e3d540dea7284d),test,,,test,2021-04-08T07:17:06Z
[6120aaf163c24a589fb9ebbd4e1090ee](https://github.com/Openpecha-Data/6120aaf163c24a589fb9ebbd4e1090ee),test,,,test,2021-04-08T07:18:40Z
[0fff821899534ad38367173a8855dd48](https://github.com/Openpecha-Data/0fff821899534ad38367173a8855dd48),test,,,test,2021-04-08T07:21:26Z
[b66d0e40086c49cfb5e3e545b14b5644](https://github.com/Openpecha-Data/b66d0e40086c49cfb5e3e545b14b5644),test,,,q23423,2021-04-08T11:18:11Z
[9266fdb67bb34ecc939ccd55142f3306](https://github.com/Openpecha-Data/9266fdb67bb34ecc939ccd55142f3306),test,,,test,2021-04-14T15:20:28Z
[87f4aa62ece7483d96150e9f243076a4](https://github.com/Openpecha-Data/87f4aa62ece7483d96150e9f243076a4),test,,,test,2021-04-19T09:42:03Z
[386265d79a9b4cad9c1de84bb961e317](https://github.com/Openpecha-Data/386265d79a9b4cad9c1de84bb961e317),test,,,test,2021-04-19T16:21:20Z
[9041d02e010042b8a09c9e41924f1fc8](https://github.com/Openpecha-Data/9041d02e010042b8a09c9e41924f1fc8),test,test,,test,2021-04-22T10:16:14Z
[03f9b65abd7e4810b16e11e6f05c4291](https://github.com/Openpecha-Data/03f9b65abd7e4810b16e11e6f05c4291),Tsadra test,Tsadra test,,test,2021-04-23T15:07:29Z
[db838c91e6c64b78a532104f2c7f16b5](https://github.com/Openpecha-Data/db838c91e6c64b78a532104f2c7f16b5),test,test,,test,2021-05-20T06:57:03Z
[1e3ba083d9f8415388ee1ad8e8ecaec3](https://github.com/Openpecha-Data/1e3ba083d9f8415388ee1ad8e8ecaec3),༄༅། །དགེ་ཚུལ་གྱི་བསླབ་བྱ་གནམ་རྩེང་ལྡེང་མ་བཞུགས་སོ།།,,,TSD-GS-02,2021-05-20T11:06:14Z
[82fd6d077df141628cd7f638b57c70c5](https://github.com/Openpecha-Data/82fd6d077df141628cd7f638b57c70c5),༄༅། །དགེ་སློང་གི་བསླབ་བྱ་གནམ་རྩེང་ལྡེང་མར་གྲགས་པ་བཞུགས་སོ།།,,,TSD-GS-03,2021-05-21T05:40:50Z
[87a9634ac8e246f8b4468df3184a83d9](https://github.com/Openpecha-Data/87a9634ac8e246f8b4468df3184a83d9),༄༅། །བྱང་ཆུབ་སེམས་དཔའི་ཚུལ་ཁྲིམས་ཀྱི་རྣམ་བཤད་བྱང་ཆུབ་གཞུང་ལམ་བཞུགས་སོ།།,,,TSD-GS-04,2021-05-21T07:02:33Z
[6972e2b4759a4667b7e801ffca7617ee](https://github.com/Openpecha-Data/6972e2b4759a4667b7e801ffca7617ee),༄༅། །གསང་སྔགས་ཀྱི་ཚུལ་ཁྲིམས་ཀྱི་རྣམ་བཤད་དངོས་གྲུབ་ཀྱི་སྙེ་མ་ཞེས་བྱ་བ་བཞུགས་སོ།།,,,TSD-GS-05,2021-05-21T08:27:22Z
[093a991fe6354051a0d39c1649f95745](https://github.com/Openpecha-Data/093a991fe6354051a0d39c1649f95745),༄༅། །བླ་མ་ལྔ་བཅུ་པའི་རྣམ་བཤད་སློབ་མའི་རེ་བ་ཀུན་སྐོང་ཞེས་བྱ་བ་བཞུགས་སོ།།,,,TSD-GS-06,2021-05-24T10:39:16Z
[058d6844a0724916920a4988894d6605](https://github.com/Openpecha-Data/058d6844a0724916920a4988894d6605),test,,,test,2021-05-24T12:23:20Z
[41067aa3ae424270bc79f107b7677f67](https://github.com/Openpecha-Data/41067aa3ae424270bc79f107b7677f67),རྗེ་བཙུན་ཙོང་ཁ་པའི་རྣམ་ཐར་ཕྱོགས་བསྡུ་བཞུགས་སོ།།,,,TSD-GS-01,2021-05-25T08:20:39Z
[19f361c884014c5a96e52f8bded3d366](https://github.com/Openpecha-Data/19f361c884014c5a96e52f8bded3d366),test,,,tt,2021-05-27T05:32:45Z
[602ef053ce47421483e97a56192e260b](https://github.com/Openpecha-Data/602ef053ce47421483e97a56192e260b),test,,,test,2021-05-27T05:42:49Z
[1e0862064425475895900563349ac16b](https://github.com/Openpecha-Data/1e0862064425475895900563349ac16b),test,,,test,2021-05-27T05:43:41Z
[b0297c109ca148799b771fd3c63a590b](https://github.com/Openpecha-Data/b0297c109ca148799b771fd3c63a590b),test,,,test,2021-05-27T06:19:33Z
[12d32eb31c1a4cc59741cda99ebc7211](https://github.com/Openpecha-Data/12d32eb31c1a4cc59741cda99ebc7211),,,,,2021-06-25T10:22:25Z
[187ed94f85154ea5b1ac374a651e1770](https://github.com/Openpecha-Data/187ed94f85154ea5b1ac374a651e1770),,,,,2021-06-28T06:29:58Z
[1d88aaf778164d5da36eb7dc41d29f2e](https://github.com/Openpecha-Data/1d88aaf778164d5da36eb7dc41d29f2e),test,test,,test,2021-06-30T13:55:46Z
[a7fbe4ba649b421184ae7690c0df8c12](https://github.com/Openpecha-Data/a7fbe4ba649b421184ae7690c0df8c12),test,test,,test,2021-07-30T05:03:15Z
[c1f25688a5da47c1be49a5c0eb0326a5](https://github.com/Openpecha-Data/c1f25688a5da47c1be49a5c0eb0326a5),,,,,2021-08-05T11:21:39Z
[e5248654f5e44f8e9216f3f38ed75ee8](https://github.com/Openpecha-Data/e5248654f5e44f8e9216f3f38ed75ee8),,,,,2021-08-05T11:26:02Z
[4e3c12ff85b6429dbd0d3e05949d4165](https://github.com/Openpecha-Data/4e3c12ff85b6429dbd0d3e05949d4165),,,,,2021-08-08T09:40:14Z
[caaa3990fb69457e96bbe50c933a401c](https://github.com/Openpecha-Data/caaa3990fb69457e96bbe50c933a401c),,,,,2021-08-19T09:21:04Z
[65137b7e11bc4dec98ae6ab001b87a12](https://github.com/Openpecha-Data/65137b7e11bc4dec98ae6ab001b87a12),,,,,2021-08-19T09:21:19Z
[9848d64a7ddb42228012d2fb3a0542d1](https://github.com/Openpecha-Data/9848d64a7ddb42228012d2fb3a0542d1),,,,,2021-08-19T09:21:32Z
[ff84240ad9434f86b17d6270663dd9e0](https://github.com/Openpecha-Data/ff84240ad9434f86b17d6270663dd9e0),,,,,2021-08-19T09:21:57Z
[5fd69c101b104fb0a6eaffd3820a0b2b](https://github.com/Openpecha-Data/5fd69c101b104fb0a6eaffd3820a0b2b),,,,,2021-08-19T09:22:11Z
[0398ca58af15467496b1f1e8f2f8c83c](https://github.com/Openpecha-Data/0398ca58af15467496b1f1e8f2f8c83c),,,,,2021-08-19T09:29:20Z
[273421a11c3d48009a0a000a2f67586a](https://github.com/Openpecha-Data/273421a11c3d48009a0a000a2f67586a),,,,,2021-08-19T09:29:27Z
[f2c01a63073149d2aeef4fbde5e29674](https://github.com/Openpecha-Data/f2c01a63073149d2aeef4fbde5e29674),,,,,2021-08-19T09:29:35Z
[b2b0420b6d444d23a14ee8465a5816d6](https://github.com/Openpecha-Data/b2b0420b6d444d23a14ee8465a5816d6),,,,,2021-08-19T09:29:43Z
[cacd011d4286486ea816a3ba088ad56f](https://github.com/Openpecha-Data/cacd011d4286486ea816a3ba088ad56f),test 1000,test,,SKU-01,2021-09-07T09:59:08Z
[ec079d05cfc84fe3a1f9418f40e0e1ba](https://github.com/Openpecha-Data/ec079d05cfc84fe3a1f9418f40e0e1ba),དཔལ་རྟ་མགྲིན་གསང་སྒྲུབ་ཀྱི་བསྙེན་ཡིག་དངོས་གྲུབ་ཀྱི་རྒྱ་མཚོ་བཞུགས་སོ། །,,,MIN-PG-03,2021-09-08T03:35:00Z
[9837d57d560b4208ac89fc297ea5e280](https://github.com/Openpecha-Data/9837d57d560b4208ac89fc297ea5e280),སྙན་ངག་གི་ཚིག་རྒྱན་རབ་གསལ་སྣང་བ་བཞུགས།,སྙན་ངག་གི་ཚིག་རྒྱན་རབ་གསལ་སྣང་བ་བཞུགས།,,MIN-PG04,2021-09-08T04:26:21Z
[W00000003](https://github.com/Openpecha-Data/W00000003),,,,,2021-09-14T06:28:00Z
[I96AACB3F](https://github.com/Openpecha-Data/I96AACB3F),བོད་ཀྱི་དམངས་སྲོལ་དང་འབྲེལ་བའི་སྐར་རྩིས,,,bdr:W29040,2021-09-24T05:46:59Z,c02b5598d4e34eb0b8a6da4559692811
[IDFA6CE2F](https://github.com/Openpecha-Data/IDFA6CE2F),ནག་རྩིས་རྡེལ་འགྲེམ་འབྲས་བཤད།,,,bdr:W1KG21818,2021-09-24T08:37:51Z,511fadc887f44feebdcb6e827df4252b
[I51524892](https://github.com/Openpecha-Data/I51524892),བཻ་ཌཱུརྱ་དཀར་པོ།,,,bdr:W2CZ8040,2021-09-26T07:23:20Z,9757a5dccceb4762b888f17b674509e4
[IBDF43D32](https://github.com/Openpecha-Data/IBDF43D32),བུ་སྟོན་གྱི་སྐར་རྩིས་ཕྱོགས་བསྒྲིགས།,,,bdr:W21848,2021-09-26T10:02:07Z,5c5c9a24eac1437db64bd049002cb667
[I1251AB7A](https://github.com/Openpecha-Data/I1251AB7A),ཐེག་པ་ཆེན་པོ་བློ་སྦྱོང་བརྒྱ་རྩ།,,,bdr:W8LS22914,2021-09-28T05:18:40Z,90b44830884c4fcf9dadbcf3e0bfbd8c
[1fc36f3c19234411af6c0ddb78889f7c](https://github.com/Openpecha-Data/1fc36f3c19234411af6c0ddb78889f7c),test,test,,test,2021-10-04T10:11:58Z
[5f4d7e5873c34535ae319a471b66c99e](https://github.com/Openpecha-Data/5f4d7e5873c34535ae319a471b66c99e),,,,,2021-10-08T06:41:41Z
[c76b908fca584c1497bba45f5a89fe28](https://github.com/Openpecha-Data/c76b908fca584c1497bba45f5a89fe28),,,,,2021-10-08T06:48:38Z
[3ac06e49863c4206b47ef4e324c7a5bb](https://github.com/Openpecha-Data/3ac06e49863c4206b47ef4e324c7a5bb),,,,,2021-10-08T07:42:35Z
[6dca2137df634129a30956c833da52b4](https://github.com/Openpecha-Data/6dca2137df634129a30956c833da52b4),test,test,,test,2021-10-12T12:16:17Z
[5f1cb64092cf4399af9d252f92136e16](https://github.com/Openpecha-Data/5f1cb64092cf4399af9d252f92136e16),,,,,2021-10-14T07:47:21Z
[62a112d5d999447595c4abe31b2fc079](https://github.com/Openpecha-Data/62a112d5d999447595c4abe31b2fc079),Toh_231-The_Jewel_Cloud-v1,,,bdr:,2021-10-15T07:12:32Z
[32b530fdea9a420d859f4120144b6ee0](https://github.com/Openpecha-Data/32b530fdea9a420d859f4120144b6ee0),Toh_736-The_Dharani_of_Parnasavari-v2,,,bdr:,2021-10-15T07:23:04Z
[2d86d3d1321a4aaab0a911cf71555232](https://github.com/Openpecha-Data/2d86d3d1321a4aaab0a911cf71555232),Toh_437-The_Practice_Manual_of_Noble_Tara_Kurukulla-v1,,,bdr:,2021-10-15T07:23:11Z
[64e9f328a0fc404eab2c148f11089ff1](https://github.com/Openpecha-Data/64e9f328a0fc404eab2c148f11089ff1),Toh_544-Siddhaikavira-v1,,,bdr:,2021-10-15T07:23:18Z
[131f13ebd19f466882f1891cf7b2229f](https://github.com/Openpecha-Data/131f13ebd19f466882f1891cf7b2229f),Toh_679-Dharan%C4%AB_Praising_the_Qualities_of_the_Immeasurable_One-v2,,,bdr:,2021-10-15T07:23:25Z
[7ba0bf2e57274a0db6ed18369e6bda09](https://github.com/Openpecha-Data/7ba0bf2e57274a0db6ed18369e6bda09),Toh_514-Discourse_of_Dh%C4%81ra%E1%B9%87%C4%AB_of_Buddha%E2%80%99s_Essence-v2.bo.en,,,bdr:,2021-10-15T07:23:32Z
[97cc7228fba84c8ba5d6966ef3fa9584](https://github.com/Openpecha-Data/97cc7228fba84c8ba5d6966ef3fa9584),Toh_116-The_Baskets_Display-v1,,,bdr:,2021-10-15T07:23:40Z
[ab2bc92539684f72a765ceda84ed4950](https://github.com/Openpecha-Data/ab2bc92539684f72a765ceda84ed4950),Toh_1-1-The_Chapter_on_Going_Forth-v1,,,bdr:,2021-10-15T07:23:47Z
[ad83a0f95d49419296bef4e3032da88a](https://github.com/Openpecha-Data/ad83a0f95d49419296bef4e3032da88a),Toh_309-The_Sutra_on_Impermanence-v1,,,bdr:,2021-10-15T07:23:55Z
[4e15e872157e4da081501fa7cc5b4a27](https://github.com/Openpecha-Data/4e15e872157e4da081501fa7cc5b4a27),Toh_164-The_Questions_of_Ratnacandra-v2,,,bdr:,2021-10-15T07:24:09Z
[2cef1fe36f0f4a909624ca64dcfcb2cc](https://github.com/Openpecha-Data/2cef1fe36f0f4a909624ca64dcfcb2cc),Toh_95-The_Play_in_Full-v1,,,bdr:,2021-10-15T07:24:16Z
[4d329c1a2a3e40dcac5e6103dccef5d5](https://github.com/Openpecha-Data/4d329c1a2a3e40dcac5e6103dccef5d5),Toh_179-Teaching_The_Relative_and_Ultimate_Truths-v1,,,bdr:,2021-10-15T07:24:25Z
[057e24c08e3647afb942ecf740a068e9](https://github.com/Openpecha-Data/057e24c08e3647afb942ecf740a068e9),Toh_210-The_Rice_Seedling-v1,,,bdr:,2021-10-15T07:24:32Z
[f2355414f0dc4bcc98c6d07b5d0fe7e9](https://github.com/Openpecha-Data/f2355414f0dc4bcc98c6d07b5d0fe7e9),Toh_52-The_Indivisible_Nature-v1,,,bdr:,2021-10-15T07:24:38Z
[34cccff7e5c94adeaf9999cb31f4210f](https://github.com/Openpecha-Data/34cccff7e5c94adeaf9999cb31f4210f),Toh_70-The_Sutra_of_the_Question_of_Subahu-v1,,,bdr:,2021-10-15T07:24:46Z
[1a9323f56a3648a096b0c66b7b8bab13](https://github.com/Openpecha-Data/1a9323f56a3648a096b0c66b7b8bab13),Toh_249-The_Sutra_Teaching_the_Four_Factors-v2,,,bdr:,2021-10-15T07:24:53Z
[e56fd429c29b4b55b538135b6f6c8ff2](https://github.com/Openpecha-Data/e56fd429c29b4b55b538135b6f6c8ff2),Toh_336-The_Rite_for_the_Protocols_Associated_with_Carrying_the_Ringing_Staff-v2,,,bdr:,2021-10-15T07:25:09Z
[813d6be3d50546d0843bc7ed7a659bd9](https://github.com/Openpecha-Data/813d6be3d50546d0843bc7ed7a659bd9),Toh_178-Teaching_on_the_Aids_to_Enlightenment-v2,,,bdr:,2021-10-15T07:25:15Z
[fa92257084d04b74b869f09151805ce9](https://github.com/Openpecha-Data/fa92257084d04b74b869f09151805ce9),Toh_325-The_Verses_of_Naga_King_Drum-v2,,,bdr:,2021-10-15T07:25:22Z
[0a9226ae9dee4b3fb57d860e72e5fa40](https://github.com/Openpecha-Data/0a9226ae9dee4b3fb57d860e72e5fa40),Toh_155-The_Question_of_the_Naga_King_Sagara_(3)-v1,,,bdr:,2021-10-15T07:25:29Z
